Gene,prox_ext,prox_ext_adj_Ncc,prox_ext_adj_Neff,proxW_ext,proxW_ext_adj_Ncc,proxW_ext_adj_Neff,prox2_ext,prox2_ext_adj_Ncc,prox2_ext_adj_Neff,prox2_all,prox2_all_adj_Ncc,prox2_all_adj_Neff,iecat_all,iecat_all_adj_Ncc,iecat_all_adj_Neff,skato_int,skat_int,burden_int
ADGRE2,0.07,0.03,0.06,0.07,0.02,0.01,0.07,0.03,0.04,0,0,0,0,0,0,0.01,0,0.05
ADGRE3,0.25,0.16,0.24,0.12,0.06,0.09,0.25,0.14,0.23,0.07,0.07,0.07,0.05,0.02,0.02,0.19,0,0.28
ADGRE5,0.22,0.15,0.25,0.11,0.07,0.11,0.2,0.14,0.21,0.08,0.08,0.08,0.05,0.06,0.03,0.18,0,0.28
CLEC17A,0.0729166666666667,0.0760869565217391,0.05,0.0326086956521739,0.0224719101123595,0.05,0.0416666666666667,0.0217391304347826,0.02,0.0101010101010101,0.03125,0.03,0,0,0,0.01,0.01,0.04
DDX39A,0.123711340206186,0.074468085106383,0.0606060606060606,0.0721649484536082,0.021978021978022,0.0101010101010101,0.0927835051546392,0.0531914893617021,0.0404040404040404,0.0404040404040404,0.0204081632653061,0.02,0,0,0,0.04,0.02,0.09
DNAJB1,0.0989010989010989,0.0888888888888889,0.0918367346938776,0.0574712643678161,0.0602409638554217,0.0842105263157895,0.0659340659340659,0.0555555555555556,0.0510204081632653,0.0103092783505155,0.0208333333333333,0.0202020202020202,0,0.01,0.01,0.03,0.02,0.03
GIPC1,0.0729166666666667,0.032258064516129,0.0606060606060606,0.0568181818181818,0.0238095238095238,0.0208333333333333,0.0416666666666667,0.032258064516129,0.0303030303030303,0.0206185567010309,0.0105263157894737,0.0101010101010101,0,0,0,0.01,0.01,0.02
NDUFB7,0.0555555555555556,0.09375,0.133333333333333,0,0,0.0344827586206897,0.0277777777777778,0.0625,0.0444444444444444,0,0,0,0,0,0,0.01,0.01,0.02
PKN1,0.08,0.02,0.04,0.09,0.03,0.03,0.08,0.02,0.04,0.01,0.01,0.01,0,0,0.01,0.01,0.01,0.03
PTGER1,0.0606060606060606,0.05,0.02,0.0202020202020202,0.0204081632653061,0.0202020202020202,0.0404040404040404,0.01,0.02,0.0101010101010101,0.01,0.01,0,0,0,0.03,0.02,0.05
TECR,0.119565217391304,0.0967741935483871,0.185567010309278,0.0769230769230769,0.0434782608695652,0.0824742268041237,0.0760869565217391,0.0967741935483871,0.164948453608247,0.0416666666666667,0.0315789473684211,0.0306122448979592,0.03,0.03,0.01,0.09,0,0.18
ZNF333,0.08,0.05,0.05,0.05,0.05,0.05,0.05,0.04,0.04,0.01,0.01,0.01,0,0,0,0.02,0,0.05
