Gene,prox_ext,prox_ext_adj_Ncc,prox_ext_adj_Neff,proxW_ext,proxW_ext_adj_Ncc,proxW_ext_adj_Neff,prox2_ext,prox2_ext_adj_Ncc,prox2_ext_adj_Neff,prox2_all,prox2_all_adj_Ncc,prox2_all_adj_Neff,iecat_all,iecat_all_adj_Ncc,iecat_all_adj_Neff,skato_int,skat_int,burden_int
ADGRE2,0.03,0.02,0.15,0.03,0.03,0.14,0.03,0.02,0.15,0,0.01,0.01,0,0,0,0.03,0,0.04
ADGRE3,0.14,0.121212121212121,0.323232323232323,0.1,0.0606060606060606,0.262626262626263,0.13,0.111111111111111,0.292929292929293,0.14,0.13,0.13,0,0,0.08,0.31,0,0.45
ADGRE5,0.15,0.1,0.35,0.07,0.06,0.22,0.15,0.1,0.32,0.14,0.14,0.14,0.05,0.05,0.06,0.39,0,0.51
CLEC17A,0.0412371134020619,0.0526315789473684,0.183673469387755,0.032258064516129,0.0561797752808989,0.122448979591837,0.0206185567010309,0.0210526315789474,0.102040816326531,0.0202020202020202,0.0206185567010309,0.0204081632653061,0,0,0,0.04,0.02,0.06
DDX39A,0.0736842105263158,0.0957446808510638,0.242424242424242,0.0454545454545455,0.0465116279069767,0.125,0.0421052631578947,0.0319148936170213,0.141414141414141,0.0408163265306122,0.0309278350515464,0.0306122448979592,0,0,0,0.05,0.03,0.11
DNAJB1,0.0238095238095238,0.0123456790123457,0.153846153846154,0,0,0.0689655172413793,0.0119047619047619,0,0.10989010989011,0.0106382978723404,0.0108695652173913,0.0103092783505155,0,0,0,0.02,0.02,0.02
GIPC1,0.0574712643678161,0.0595238095238095,0.153061224489796,0.0405405405405405,0.0447761194029851,0.111111111111111,0,0,0.0612244897959184,0,0,0,0,0,0,0.02,0.01,0.02
NDUFB7,0.09375,0.0769230769230769,0.209302325581395,0,0,0.129032258064516,0,0,0.0232558139534884,0,0,0,0,0,0,0.01,0.03,0.01
PKN1,0.02,0.02,0.17,0.04,0.01,0.05,0.02,0,0.16,0.02,0.03,0.03,0,0,0,0.01,0,0.04
PTGER1,0.0860215053763441,0.0652173913043478,0.183673469387755,0.0454545454545455,0.0352941176470588,0.154639175257732,0.021505376344086,0.0108695652173913,0.122448979591837,0.0103092783505155,0,0,0,0,0,0.02,0.01,0.04
TECR,0.103448275862069,0.0581395348837209,0.308510638297872,0.0574712643678161,0.0595238095238095,0.170212765957447,0.0574712643678161,0.0348837209302326,0.202127659574468,0.0537634408602151,0.0537634408602151,0.0520833333333333,0,0,0,0.07,0,0.12
ZNF333,0.06,0.0707070707070707,0.212121212121212,0.03,0.0606060606060606,0.151515151515152,0.05,0.0303030303030303,0.171717171717172,0.02,0.01,0.01,0,0,0,0.02,0.01,0.05
